Observer,HM4.Order,HM4.Family,HM4.Latin.name,HM4.Common.name,HM4.Subspecies,Site,State.Province,County.District,Country,Captivity.details,Song_source,Catalog_number,Song_Locality,Signal_Type,No_notes_in_call_bout.song,No_of_Note_Types,IntraIndiv_variation,Single.Note.Number.Of.Notes,Single.Note.Duration.Of.Songs,Single.Note.Song.Pace,Note count the same as number of notes in song?,Edited by,Remarks,Note_Min_Freq_Average,Note_Min_Freq_Variance,Note.Max.Freq.Average,Note.Max.Freq.Variance,Note_Length_Average,Note_Length_Variance,Note_Bandwidth_Average,Note.Bandwidth.Variance,Note_Peak_Freq_Average,Note.Peak.Freq.Variance,Song_Peak_Freq,Song_Min_Freq,Song_Max_Freq,Duration.1st.note,Max.Freq.1st.note,Song.Bandwidth,Note.Count,Song.Duration,Duration.middle.note,Max.freq.middle.note,Duration.Final.Note,Max.Freq.Final.Note,Duration.longest.note,Note_Slope_Average,Note.Slope.Variance,Max.Note.Slope,Pause.Length.Average,Pause.Length.Variance,Note.Slope.first.note,Note.Slope.middle.note,Note.Slope.final.note,Duration.longest.pause,Pace1,Pace2,Pace3,Pace_Change_1,Pace_Change_2,Note_Rate,Freq_Change_1,Freq_Change_2,Dur_change_1,Dur_Change_2,Note_Slope_Ch1,Note_Slope_Ch2,Note_5._Freq,Note_95._Freq,Song_Min_Freq_5,Song_Max_Freq_95,Song.Freq.5..Variance,Song.Freq.95..Variance,Note_Bandwidth_90,Note.Bandwidth.90..Variance,Song_Bandwidth2,Note_Slope_2_Average,Note.Slope.2.Variance,Note_Slope_2_Max,X95..Freq1,X95..Freq2,X95..Freq3,X90..Bandwidth1,X90..Bandwidth2,X90..Bandwidth3,Peak.Freq1,Peak.Freq2,Peak.Freq3,Note.Slope1,Note.Slope2,Note.Slope3,Max.Power1,Max.Power2,Max.Power3
YZ,Passeriformes,Nectariniidae,Leptocoma aspasia,Black Sunbird,corinna,Weitin River Valley,New Ireland,New Ireland Province,Papua New Guinea,,XC,XC558602,,Song,11,7,,,,,Y,,,3027.03,1546017.24,4594.57,1694551.11,0.08,0.00,1567.60,134950.70,4126.55,1191983.18,4349.70,1382.80,6981.00,0.05,3074.10,5598.20,11.00,1.55,0.05,5575.10,0.12,5930.00,0.14,22684.59,79079765.53,39640.74,0.07,0.00,32770.00,39640.74,14491.94,0.10,8.18,8.23,6.54,1.01,0.79,7.10,1.81,1.06,1.08,2.30,1.21,0.37,3625.42,4498.48,1765.70,6890.60,1764960.96,1697711.73,873.07,128510.67,5124.90,13056.25,42151739.30,23256.00,3369.95,4866.50,5512.50,958.23,721.35,961.83,3122.33,4661.93,4751.67,17192.71,12050.35,8882.16,80.58,90.33,92.97
YZ,Passeriformes,Nectariniidae,Leptocoma aspasia,Black Sunbird,corinna,Weitin River Valley,New Ireland,New Ireland Province,Papua New Guinea,,XC,XC140393,,Song,13,6,,,,,Y,,,4560.06,701983.67,6406.78,454609.65,0.11,0.00,1846.72,873229.24,6003.59,473743.26,6421.90,3151.40,6833.40,0.14,6767.30,3682.00,13.00,2.09,0.07,6674.80,0.17,6557.90,0.20,17572.83,47168570.07,29923.53,0.06,0.00,22436.88,18121.43,19342.11,0.08,7.25,8.06,5.47,1.11,0.68,6.23,0.99,0.98,0.50,2.44,0.81,1.07,5213.92,6306.48,4406.20,6750.00,349927.60,443368.92,1092.55,414909.82,2343.80,10258.36,19165245.54,16290.07,6574.20,6609.35,5850.00,1136.73,937.50,1181.24,6011.73,6421.85,5662.48,10591.41,13334.10,7531.34,96.10,93.70,97.82
YZ,Charadriiformes,Scolopacidae,Limosa lapponica,Bar-tailed Godwit,investigating,Manawatu Estuary,Manawatu,,New Zealand,,XC,XC107882,,Song,2,1,,,,,Y,,,1645.10,9820.81,2233.00,0.00,0.11,0.00,588.00,9820.81,2131.80,462.25,2153.30,1546.00,2233.00,0.09,2233.00,687.00,2.00,1.58,0.09,2233.00,0.13,2233.00,0.13,5773.10,4513911.75,7897.70,1.35,0.00,7897.70,7897.70,3648.51,1.35,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,1.27,1.00,1.00,1.00,1.54,1.00,0.46,1981.05,2153.30,1938.00,2153.30,1853.30,0.00,172.25,1853.30,215.30,1719.45,570427.89,2474.71,2153.30,2153.30,#DIV/0!,215.30,129.20,#DIV/0!,2110.30,2153.30,#DIV/0!,2474.71,964.18,#DIV/0!,99.20,100.00,#DIV/0!
YZ,Charadriiformes,Scolopacidae,Limosa lapponica,Bar-tailed Godwit,investigating,Manawatu Estuary,Manawatu,,New Zealand,,XC,XC207685,,Song,3,1,,,,,Y,,,1472.10,803.52,1983.17,2044.56,0.08,0.00,511.10,1270.08,1894.93,1235.54,1894.90,1446.90,2029.90,0.09,1922.00,583.00,3.00,0.87,0.09,1997.60,0.05,2029.90,0.09,7317.49,4750400.59,10366.00,0.32,0.05,5398.84,6187.64,10366.00,0.55,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,3.46,1.04,1.02,1.03,0.56,1.15,1.68,1693.97,1938.00,1679.60,1981.10,412.80,1238.41,244.03,412.80,301.50,3524.95,1376452.63,5168.00,1894.90,1938.00,1981.10,215.30,258.40,258.40,1851.90,1894.90,1938.00,2503.49,2903.37,5168.00,89.60,90.20,86.40
YZ,Charadriiformes,Scolopacidae,Limosa lapponica,Bar-tailed Godwit,investigating,Manawatu Estuary,Manawatu,,New Zealand,,XC,XC233204,,Song,3,2,,,,,Y,,,2555.43,10281.84,3116.90,1270.08,0.10,0.00,561.50,4432.32,3057.70,1238.41,3100.80,2429.50,3163.70,0.09,3109.70,734.20,3.00,0.37,0.11,3163.70,0.10,3077.30,0.11,5832.27,746387.12,6611.22,0.04,0.00,6257.95,4627.62,6611.22,0.04,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,8.02,1.02,0.97,1.19,0.93,0.74,1.43,2828.00,3086.40,2756.20,3143.80,10310.48,2885.79,258.40,4942.14,387.60,2730.82,866135.84,3914.77,3100.80,3143.80,3014.60,344.50,172.30,258.40,3057.70,3100.80,3014.60,3914.77,1640.95,2636.73,93.00,96.80,94.60
YZ,Charadriiformes,Scolopacidae,Limosa lapponica,Bar-tailed Godwit,investigating,Manawatu Estuary,Manawatu,,New Zealand,,XC,XC283315,,Song,3,1,,,,,Y,,,1651.67,1048.08,2127.33,1513.60,0.07,0.00,475.67,815.76,1984.40,486.72,2015.60,1612.00,2180.20,0.06,2180.20,568.20,3.00,0.40,0.07,2087.70,0.08,2114.10,0.08,7062.57,1154596.21,8577.19,0.10,0.00,8577.19,6411.76,6198.77,0.11,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,7.50,0.96,1.01,1.19,1.19,0.75,0.97,1859.37,2031.23,1828.10,2062.50,488.80,488.80,171.87,1955.21,234.40,2638.58,1104255.15,4112.28,2062.50,2015.60,2015.60,234.40,140.60,140.60,2015.60,1968.80,1968.80,4112.28,2067.65,1735.80,105.30,99.70,102.30
YZ,Charadriiformes,Scolopacidae,Limosa lapponica,Bar-tailed Godwit,investigating,Manawatu Estuary,Manawatu,,New Zealand,,XC,XC464603,,Song,2,2,,,,,Y,,,2062.30,466.56,2613.00,116.64,0.16,0.00,550.70,1049.76,2437.50,8779.69,2531.20,2040.70,2623.80,0.13,2623.80,583.10,2.00,0.40,0.13,2623.80,0.19,2602.20,0.19,3675.15,979414.81,4664.80,0.08,0.00,4664.80,4664.80,2685.49,0.08,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,5.04,1.00,0.99,1.00,1.54,1.00,0.58,2273.45,2531.20,2250.00,2531.20,549.90,0.00,257.80,547.56,281.20,1666.10,43723.89,1875.20,2531.20,2531.20,#DIV/0!,234.40,281.20,#DIV/0!,2531.20,2343.80,#DIV/0!,1875.20,1456.99,#DIV/0!,92.90,84.70,#DIV/0!
YZ,Charadriiformes,Scolopacidae,Limosa lapponica,Bar-tailed Godwit,investigating,Manawatu Estuary,Manawatu,,New Zealand,,XC,XC342378,,Song,4,2,,,,,Y,,,2203.00,87010.41,3085.60,256104.27,0.07,0.00,882.60,47993.22,3003.90,234971.38,3488.40,1911.00,3590.90,0.05,2619.70,1679.90,4.00,0.52,0.08,3590.90,0.09,3590.90,0.09,12786.57,959498.00,13748.81,0.08,0.00,13124.07,13748.81,11148.39,0.17,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,7.72,1.37,1.00,1.56,1.11,1.05,0.81,2627.03,3036.18,2153.30,3531.40,225342.03,224878.70,409.13,2318.78,1378.10,6311.42,3062280.05,8075.00,2584.00,3488.40,3036.15,430.70,344.50,430.65,2540.90,3488.40,2993.15,7975.93,4101.19,6584.27,78.60,97.60,91.10
YZ,Galliformes,Phasianidae,Meleagris gallopavo,Wild Turkey,NA,,,,,captive bird,XC,XC134155,,Song,14,1,,,,,Y,,,592.33,58623.79,1874.16,10738.18,0.05,0.00,1281.84,69630.71,1272.32,151562.47,1359.40,302.30,2051.50,0.05,2019.10,1749.20,14.00,1.01,0.08,1986.80,0.04,1846.40,0.09,27805.28,82563946.22,45215.63,0.02,0.00,20749.02,18572.00,35909.30,0.07,14.84,16.34,12.31,1.10,0.75,13.82,0.98,0.93,1.47,0.57,0.90,1.93,746.65,1731.01,468.80,1828.10,63868.27,9561.84,984.36,95117.91,1359.30,21480.11,84799928.65,35156.25,1715.62,1734.34,1746.10,881.22,946.88,1160.15,1171.88,1209.38,1476.55,17185.18,22390.94,25710.22,99.36,92.22,87.63
YZ,Galliformes,Phasianidae,Meleagris gallopavo,Wild Turkey,NA,,,,,captive bird,XC,XC136045,,Song,15,2,,,,,Y,,,1257.57,65528.25,3103.93,17536.91,0.04,0.00,1846.39,121926.25,2218.75,413282.71,1734.40,885.40,3379.60,0.04,3185.30,2494.20,15.00,0.94,0.08,3250.10,0.03,2947.70,0.08,51575.94,292142994.84,103559.09,0.03,0.00,49079.55,26105.06,45629.03,0.05,18.18,14.20,18.38,0.78,1.29,15.96,1.02,0.91,1.80,0.39,0.53,1.75,1481.27,2878.11,1078.10,3140.60,37155.56,45062.16,1396.87,83554.19,2062.50,40116.14,276794923.67,87359.09,2718.74,3009.36,2906.24,1425.00,1453.12,1312.50,1837.50,2709.38,2109.38,46351.27,33875.01,40122.13,95.70,88.66,83.58
YZ,Galliformes,Phasianidae,Meleagris gallopavo,Wild Turkey,NA,,,,,captive bird,XC,XC153737,,Song,10,2,,,,,Y,,,359.54,3220.43,1147.79,148498.91,0.04,0.00,788.23,121681.02,792.20,72704.36,1312.50,302.30,2094.70,0.05,2094.70,1792.40,10.00,0.58,0.05,939.40,0.03,928.60,0.06,21123.06,31135120.85,30730.77,0.02,0.00,30730.77,11446.00,22367.86,0.05,17.05,15.08,23.81,0.88,1.58,17.27,0.45,0.99,0.96,0.56,0.37,1.95,525.00,1054.70,421.90,1968.80,4304.30,140307.72,529.69,107255.50,1546.90,13863.01,27820011.73,26142.31,1484.40,906.23,843.78,890.63,406.27,351.55,1062.50,656.27,691.43,17350.89,11582.57,12957.43,96.23,92.00,89.15
YZ,Galliformes,Phasianidae,Meleagris gallopavo,Wild Turkey,NA,,,,,captive bird,XC,XC546785,,Song,12,2,,,,,Y,,,727.95,18212.58,1727.63,264052.45,0.05,0.00,999.68,221960.40,1246.09,118079.09,1265.60,550.70,2883.00,0.05,2883.00,2332.30,12.00,0.89,0.09,1425.30,0.04,1900.40,0.11,22744.90,72550992.95,39520.00,0.03,0.00,39520.00,8856.18,35518.42,0.10,13.38,19.05,12.46,1.42,0.65,13.48,0.49,1.33,1.78,0.43,0.22,4.01,863.29,1546.88,609.40,2250.00,33861.39,143193.56,683.59,122855.07,1640.60,15465.88,57509347.56,32073.68,1792.98,1101.55,1746.10,691.40,351.55,1007.83,1347.65,937.50,1453.13,11830.55,11254.08,23313.03,100.80,89.43,90.15
YZ,Galliformes,Phasianidae,Meleagris gallopavo,Wild Turkey,NA,,,,,captive bird,XC,XC561706,,Song,13,2,,,,,Y,,,450.18,2321.76,1460.15,175437.66,0.06,0.00,1009.98,169292.36,713.95,42649.76,656.20,356.30,2116.30,0.10,2116.30,1760.00,13.00,1.26,0.08,1911.20,0.04,885.40,0.10,17849.69,17404106.81,26556.76,0.04,0.00,16983.33,18086.25,13639.47,0.16,13.51,8.46,11.39,0.63,1.35,10.35,0.90,0.46,0.83,0.48,1.06,0.75,562.50,1243.99,515.60,1875.00,676.80,137791.46,681.48,125954.29,1359.40,11836.27,22592592.43,19002.70,1476.58,1347.65,975.00,890.63,785.13,431.26,796.85,761.73,609.40,15482.19,11034.20,9561.18,100.25,97.18,93.44
YZ,Galliformes,Phasianidae,Meleagris gallopavo,Wild Turkey,NA,,,,,captive bird,XC,XC451611,,Song,13,2,,,,,Y,,,438.54,10789.66,1230.09,67800.92,0.05,0.00,791.54,83642.50,915.86,70176.91,609.40,302.30,2083.90,0.09,2083.90,1781.60,13.00,0.92,0.05,1144.50,0.05,1047.40,0.10,17709.57,24591255.45,25450.00,0.02,0.00,17344.68,14396.08,12044.23,0.06,12.12,17.94,15.38,1.48,0.86,14.07,0.55,0.92,0.54,1.02,0.83,0.84,598.55,1114.16,515.60,1828.10,16277.36,45010.80,515.64,27719.35,1312.50,11811.71,19710254.60,20833.33,1277.33,1078.10,1012.48,644.55,527.35,403.14,972.65,914.05,871.88,11048.05,14231.76,10486.60,100.33,96.10,98.66
YZ,Psittaciformes,Psittaculidae,Melopsittacus undulatus,Budgerigar,monotypic,,,,,,XC,XC172266,,Song,6,6,,,,,Y,,,2669.58,306654.58,3703.75,132535.80,0.03,0.00,1034.13,205891.39,3171.87,205541.93,3140.60,2082.40,4139.40,0.02,4139.40,2057.00,6.00,0.22,0.03,2957.50,0.04,3821.20,0.06,33615.05,157947885.03,50700.00,0.01,0.00,31100.00,26937.04,14937.14,0.01,22.73,37.74,31.25,1.66,0.83,27.40,0.71,1.29,1.42,1.30,0.87,0.55,2882.80,3507.82,2437.50,3984.40,213676.86,125550.94,625.00,81064.06,1546.90,20562.83,88166677.33,34253.85,3750.00,3140.65,3632.80,656.25,632.80,585.95,3515.60,2718.80,3281.20,16703.06,24071.37,20914.07,92.40,94.15,94.35
YZ,Psittaciformes,Psittaculidae,Melopsittacus undulatus,Budgerigar,monotypic,,,,,,XC,XC521653,,Song,6,6,,,,,Y,,,2458.87,1772.62,3491.73,66294.00,0.03,0.00,1032.85,66138.01,2898.45,68422.56,2671.90,2421.40,3769.20,0.02,3584.20,1347.80,6.00,0.20,0.02,3002.80,0.05,3769.20,0.05,41955.16,251149564.40,71728.57,0.01,0.00,45145.83,30600.00,24959.26,0.01,43.48,55.56,19.23,1.28,0.35,29.85,0.84,1.26,0.79,2.84,0.68,0.82,2601.55,3312.50,2531.20,3609.40,1283.11,79597.66,710.93,78684.54,1078.20,28211.21,195748947.61,50221.43,3304.70,3046.85,3585.95,750.00,421.85,960.95,2882.80,2929.70,2882.85,35806.94,28810.71,20015.98,95.20,98.35,99.50
YZ,Psittaciformes,Psittaculidae,Melopsittacus undulatus,Budgerigar,monotypic,,,,,,XC,XC545370,,Song,5,3,,,,,Y,,,2701.08,5768.62,3882.32,116137.94,0.03,0.00,1181.26,127644.46,3462.52,84286.41,3660.60,2627.10,4556.20,0.03,4556.20,1929.10,5.00,0.18,0.03,3644.50,0.03,3670.90,0.03,40498.77,85199224.43,58634.38,0.01,0.00,58634.38,35573.08,38170.37,0.02,25.64,27.78,37.04,1.08,1.33,27.32,0.80,1.01,0.81,1.04,0.61,1.07,2859.60,3781.22,2713.20,4306.60,22707.50,70025.14,921.62,110989.46,1593.40,31766.88,95777494.95,48450.00,4005.15,3639.10,3617.60,1076.65,775.20,904.40,3273.00,3596.05,3574.50,34991.07,27677.98,33496.30,100.50,101.25,98.70
YZ,Passeriformes,Menuridae,Menura novaehollandiae,Superb Lyrebird,edwardi,,New South Wales,Cloud's Creek State Forest,Australia,,XC,XC340211,,Song,13,7,,,,,Y,,,1429.13,364870.17,3394.08,1468159.83,0.11,0.00,1964.95,1045538.52,2365.38,419371.49,2062.50,747.50,5907.90,0.09,3307.50,5160.40,13.00,2.98,0.07,4639.10,0.08,2938.60,0.24,24178.93,521935196.08,77414.29,0.13,0.00,11757.30,48415.15,23669.33,0.28,5.46,3.94,4.92,0.72,1.25,4.36,1.40,0.63,0.74,1.14,4.12,0.49,1763.22,2971.15,1125.00,4828.10,287184.38,839181.78,1207.95,350927.72,3703.10,14368.40,160845872.59,42409.52,2988.30,3468.75,2559.36,972.68,1523.43,1143.78,2484.40,2777.33,1940.62,7386.91,21368.98,14353.12,92.93,99.45,97.48
YZ,Passeriformes,Menuridae,Menura novaehollandiae,Superb Lyrebird,edwardi,,New South Wales,Cloud's Creek State Forest,Australia,,XC,XC342585,,Song,27,14,,,,,Y,,,1572.01,244786.21,2835.11,597929.55,0.07,0.00,1263.09,557059.20,2250.00,229485.24,2015.60,845.70,4836.10,0.25,2431.20,3990.40,27.00,4.92,0.04,3919.50,0.04,2571.70,0.25,28540.05,621477738.74,88089.74,0.12,0.02,5670.45,77768.57,24591.67,0.61,6.56,4.58,6.98,0.70,1.52,5.49,1.61,0.66,0.14,1.03,13.71,0.32,1875.00,2593.74,1218.80,4125.00,172034.12,354976.25,718.74,186848.61,2906.20,16808.38,246757073.09,55246.43,2963.54,2484.36,2333.32,770.82,786.44,598.97,2651.04,2057.29,2041.67,21634.20,15295.21,13495.71,92.60,96.04,96.79
YZ,Passeriformes,Menuridae,Menura novaehollandiae,Superb Lyrebird,edwardi,,New South Wales,Cloud's Creek State Forest,Australia,,XC,XC366879,,Song,18,11,,,,,Y,,,1537.79,251866.22,3009.61,333539.55,0.12,0.00,1471.82,330343.04,2093.74,198245.49,2437.50,1048.90,4167.20,0.14,2026.70,3118.30,18.00,4.75,0.24,3242.30,0.13,2753.40,0.24,14856.99,92773542.35,43164.44,0.15,0.01,3925.36,5848.36,12164.29,0.58,3.32,4.02,5.00,1.21,1.24,3.79,1.60,0.85,1.77,0.52,1.49,2.08,1841.14,2651.05,1406.20,3421.90,199905.56,225394.05,809.90,137899.17,2015.70,8644.30,55628240.21,32291.11,2773.47,2609.37,2570.32,890.62,781.27,757.82,2148.42,2023.43,2109.37,13394.41,6182.83,6355.67,100.65,106.23,106.47
YZ,Passeriformes,Menuridae,Menura novaehollandiae,Superb Lyrebird,edwardi,,New South Wales,Cloud's Creek State Forest,Australia,,XC,XC368459,,Song,17,7,,,,,Y,,,1080.95,506969.60,3110.74,624213.15,0.14,0.00,2029.79,768538.62,1968.39,319180.45,1894.90,524.40,4691.50,0.13,2616.20,4167.10,17.00,5.47,0.16,3028.40,0.22,3569.10,0.23,18628.63,208562379.90,62456.82,0.20,0.03,13213.28,13482.91,6087.78,0.67,3.72,3.68,2.72,0.99,0.74,3.11,1.16,1.18,1.23,1.40,1.02,0.45,1504.81,2533.32,947.50,4177.40,375174.20,302468.45,1028.53,166468.17,3229.90,9852.58,83226707.39,42088.64,2548.10,2670.10,2351.44,1177.13,1083.85,783.82,1772.90,2095.88,2049.98,10054.22,12104.97,6907.74,94.10,90.22,91.38
YZ,Passeriformes,Menuridae,Menura novaehollandiae,Superb Lyrebird,edwardi,,New South Wales,Cloud's Creek State Forest,Australia,,XC,XC217893,,Song,12,7,,,,,Y,,,988.80,48131.22,1999.62,268161.43,0.12,0.01,1010.82,258106.70,1449.90,95326.71,1981.10,766.40,2695.50,0.16,2431.20,1929.10,12.00,2.58,0.03,2378.40,0.12,1268.50,0.30,24229.44,737248831.62,84723.53,0.11,0.02,10405.63,52852.00,2986.96,0.56,2.54,23.81,5.93,9.39,0.25,4.65,0.98,0.53,0.16,4.60,5.08,0.06,1227.38,1848.28,947.50,2540.90,80835.89,228885.06,620.88,140481.45,1593.40,16293.30,356446403.81,55735.29,2121.03,2174.88,1248.95,656.78,925.93,279.93,1798.05,1388.88,1162.78,2639.92,41896.93,4343.06,91.40,86.73,85.00
YZ,Passeriformes,Menuridae,Menura novaehollandiae,Superb Lyrebird,edwardi,,New South Wales,Cloud's Creek State Forest,Australia,,XC,XC30650,,Song,18,13,,,,,Y,,,1128.97,303700.22,2601.63,712128.69,0.18,0.01,1472.68,670557.58,2182.05,540938.39,2842.40,658.70,3902.00,0.25,1673.60,3243.30,18.00,7.32,0.15,3368.80,0.33,2887.10,0.34,16245.74,843498548.08,134714.29,0.24,0.09,645.42,6656.16,6320.43,1.31,2.59,2.73,2.38,1.06,0.87,2.46,2.01,0.86,0.58,2.25,10.31,0.95,1514.51,2473.93,861.30,3746.80,260952.42,615377.88,959.43,262923.76,2885.50,9732.37,233243393.88,71776.19,1859.03,3158.20,2404.55,595.75,1169.98,1112.55,1715.52,2670.12,2160.52,5449.18,17433.34,6314.60,85.93,87.50,87.40
YZ,Passeriformes,Motacillidae,Motacilla alba,White Wagtail,alba,,,"Keflavik, Naval Air Station",Iceland,,XC,XC152446,,Song,52,13,,,,,Y,,,3286.77,375687.00,5765.90,936982.13,0.04,0.00,2479.12,568457.43,4138.68,342919.54,4737.30,1878.80,6953.60,0.09,4328.70,5074.80,52.00,6.93,0.05,6154.60,0.02,6111.40,0.15,62061.62,616579376.29,129570.00,0.10,0.00,22600.00,63904.08,129570.00,0.19,13.26,7.55,8.53,0.57,1.13,7.50,1.42,0.99,0.57,0.41,2.83,2.03,3596.02,5215.35,2325.60,6072.40,409992.66,630066.80,1619.31,393275.84,3746.80,40176.16,437164103.22,89210.71,4987.10,5215.35,5047.38,1757.12,1619.31,1869.08,4496.14,4138.68,3626.18,39356.61,40176.16,47971.50,85.62,86.28,84.12
YZ,Passeriformes,Motacillidae,Motacilla alba,White Wagtail,alba,,,"Keflavik, Naval Air Station",Iceland,,XC,XC241909,,Song,21,13,,,,,Y,,,3857.13,767964.59,5878.01,1549067.80,0.04,0.00,2020.88,706928.23,4892.85,557379.17,4593.80,2854.90,7648.90,0.03,7648.90,4794.00,21.00,8.15,0.05,4775.20,0.05,5531.90,0.12,51031.32,468302037.15,109638.24,0.36,1.20,109638.24,35144.44,42359.62,4.36,1.49,22.22,2.24,14.93,0.10,2.58,0.62,1.16,1.32,1.16,0.32,1.21,4305.80,5343.75,3375.00,7218.80,588295.52,931031.36,1037.94,378616.15,3843.80,25808.95,235821810.30,81341.18,5752.24,4841.51,5437.50,1366.06,770.07,977.69,5029.00,4593.76,5055.80,33998.51,22216.61,21211.74,93.96,97.86,97.17
YZ,Passeriformes,Motacillidae,Motacilla alba,White Wagtail,alba,,,"Keflavik, Naval Air Station",Iceland,,XC,XC267567,,Song,17,8,,,,,Y,,,1956.10,238629.24,5898.86,1173552.22,0.04,0.00,3942.75,1021257.97,4856.38,1367788.92,5555.60,1086.20,7270.30,0.03,3609.30,6184.10,17.00,1.74,0.04,6955.00,0.04,6517.00,0.07,115347.36,2359623472.31,208766.67,0.07,0.00,66243.75,149145.95,103764.10,0.21,9.98,17.80,7.75,1.78,0.44,9.79,1.93,0.94,1.16,1.05,2.25,0.70,2761.31,5459.31,1636.50,7019.80,256804.45,1306482.51,2697.98,931884.10,5383.30,80442.07,1911837873.85,174058.33,4536.35,5785.25,6175.72,1902.12,3244.33,2997.40,4069.78,5053.13,5564.18,48150.89,116327.09,76129.46,90.90,83.72,86.76
YZ,Passeriformes,Motacillidae,Motacilla alba,White Wagtail,alba,,,"Keflavik, Naval Air Station",Iceland,,XC,XC310620,,Song,10,4,,,,,Y,,,3775.25,912348.03,5717.03,1569403.09,0.05,0.00,1941.79,585868.32,4326.56,905735.64,4218.80,2246.70,6940.70,0.04,6760.10,4694.00,10.00,0.59,0.07,6940.70,0.10,6860.40,0.10,46414.97,428037242.25,103841.18,0.01,0.00,48565.79,37464.71,34387.76,0.03,24.79,14.35,17.70,0.58,1.23,17.01,1.03,0.99,1.79,1.44,0.77,0.92,4031.26,5278.14,2343.80,6609.40,938655.94,1354907.44,1246.90,326595.94,4265.60,30470.97,328451941.13,79964.71,4625.00,6562.50,4804.73,984.40,1812.53,1019.55,4000.00,5140.60,3960.95,29328.58,44097.10,21108.17,77.27,77.40,85.58
YZ,Passeriformes,Motacillidae,Motacilla alba,White Wagtail,alba,,,"Keflavik, Naval Air Station",Iceland,,XC,XC97400,,Song,10,5,,,,,Y,,,3477.13,264340.30,6782.98,1208445.99,0.05,0.00,3305.84,1315736.13,5034.45,242776.88,5168.00,2871.20,8305.70,0.04,7941.10,5434.50,10.00,0.63,0.05,5874.90,0.05,5579.80,0.09,73064.76,745256226.52,121537.93,0.02,0.00,105622.22,46411.54,51332.61,0.08,17.44,14.08,17.02,0.81,1.21,15.92,0.74,0.95,1.44,0.88,0.44,1.11,4086.99,5658.94,3445.30,6416.90,214573.44,198527.51,1571.93,271991.98,2971.60,35130.74,196037940.70,62372.41,5799.63,5828.33,5426.38,1894.93,1306.33,1528.88,5211.00,5340.23,4672.70,44938.44,34287.18,28407.64,99.93,101.70,104.15
YZ,Passeriformes,Motacillidae,Motacilla alba,White Wagtail,alba,,,"Keflavik, Naval Air Station",Iceland,,XC,XC76295,,Song,14,7,,,,,Y,,,3530.61,953082.00,5750.00,2170395.45,0.05,0.00,2219.40,1973158.05,4635.79,715300.71,4392.80,2460.50,7624.50,0.03,7101.90,5164.00,14.00,2.52,0.04,3866.60,0.04,5795.30,0.09,49279.17,336330569.42,78274.19,0.14,0.24,78274.19,37002.63,40097.22,1.83,19.84,2.41,22.60,0.12,9.40,5.56,0.54,1.50,1.23,0.95,0.47,1.08,4002.09,5198.74,2842.40,6632.20,800817.43,1176002.51,1196.63,562019.36,3789.80,26874.63,110653832.64,44862.50,5710.62,5116.28,4661.95,1300.60,1438.42,764.43,5004.32,4547.80,4285.10,30451.27,29367.59,19287.62,97.52,93.38,97.80
YZ,Pelecaniformes,Threskiornithidae,Nipponia nippon,Imperial Crested Ibis,monotypic,,,,China,,XC,XC113348,,Call,2,2,,,,,Y,,,1076.90,392.04,1347.75,699.60,0.42,0.06,270.90,43.56,1242.20,547.56,1265.60,1057.10,1374.20,0.17,1321.30,317.10,2.00,0.85,0.17,1321.30,0.66,1374.20,0.66,970.03,301331.26,1518.97,0.01,0.00,1518.97,1518.97,421.09,0.01,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,2.36,1.00,1.04,1.00,3.79,1.00,0.28,1195.35,1289.05,1171.90,1312.50,549.90,549.90,93.80,0.00,140.60,340.71,39351.37,539.08,1265.60,1312.50,#DIV/0!,93.80,93.80,#DIV/0!,1218.80,1265.60,#DIV/0!,539.08,142.34,#DIV/0!,97.50,100.60,#DIV/0!
YZ,Pelecaniformes,Threskiornithidae,Nipponia nippon,Imperial Crested Ibis,monotypic,,,,China,,XC,XC265681,,Call,1,1,,4,16.265,0.245926837,Y,,,766.40,NA,2061.30,NA,0.29,NA,1294.90,NA,1679.60,NA,1679.60,766.40,2061.30,0.29,2061.30,1294.90,1.00,0.29,0.29,2061.30,0.29,2061.30,0.29,4480.62,NA,4480.62,NA,NA,4480.62,4480.62,4480.62,NA,NA,NA,NA,NA,NA,3.46,NA,NA,NA,NA,NA,NA,1033.60,1722.70,1033.60,1722.70,NA,NA,689.10,NA,689.10,2384.43,NA,2384.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
